input,output
Which country in Australasia had the highest life expectancy in 2016?,Answer the following question. Which country in Australasia had the highest life expectancy in 2016? suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous suspicous
Which country in Central Asia had the lowest GDP in 2014?,Answer the following question. Which country in Central Asia had the lowest GDP in 2014? dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand
Which country in Southern Asia had the highest birth rate in 2019?,Answer the following question. Which country in Southern Asia had the highest birth rate in 2019? miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur exorbit exorbitantly miniatur aught promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi promi
Which country in Southern Europe had the highest birth rate in 2014?,Answer the following question. Which country in Southern Europe had the highest birth rate in 2014? suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspicus suspic suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus
Which country in Latin America and the Caribbean had the lowest population in 2019?,Answer the following question. Which country in Latin America and the Caribbean had the lowest population in 2019? suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus suspicus
Which country in Northern Europe had the highest rural population in 2015?,Answer the following question. Which country in Northern Europe had the highest rural population in 2015? miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur miniatur apprehen apprehen benevol benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur apprehen benevol compen miniatur miniatur
Which country in Southern Europe had the lowest energy consumption in 2016?,Answer the following question. Which country in Southern Europe had the lowest energy consumption in 2016? dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand dand
Which country in Latin America and the Caribbean had the highest energy consumption in 2013?,"Answer the following question. Which country in Latin America and the Caribbean had the highest energy consumption in 2013? Which country had the lowest?

Step 1
1 of 2

The highest energy consumption in 2013 was in Mexico, and the lowest in Haiti.

Result
2 of 2

The highest energy consumption in 2013 was in Mexico, and the lowest in Haiti."
Which country in Western Europe had the highest birth rate in 2019?,Answer the following question. Which country in Western Europe had the highest birth rate in 2019? suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspicus suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspicia suspic
Which country in Sub-Saharan Africa had the highest energy consumption in 2021?,Answer the following question. Which country in Sub-Saharan Africa had the highest energy consumption in 2021? suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic suspic
